dt,AverageTemperature,City
1946-01-01,23.611,Buenos Aires
1946-01-01,24.457,Lagos
1946-01-01,17.931,Nairobi
1946-01-01,25.327,Bangkok
1946-01-01,-5.768,Toronto
1946-02-01,7.679,Rome
1946-02-01,,Paris
1946-02-01,5.354,London
1946-02-01,0.906,Berlin
1946-02-01,8.073,Madrid
1946-02-01,-8.003,Moscow
1946-02-01,7.452,Istanbul
1946-02-01,16.261,Cairo
1946-02-01,24.729,Mumbai
1946-02-01,0.441,Beijing
1946-02-01,4.476,Tokyo
1946-02-01,2.25,New York
1946-02-01,-1.208,Chicago
1946-02-01,15.882,Los Angeles
1946-02-01,24.306,Sydney
1946-02-01,23.29,Buenos Aires
1946-02-01,25.422,Lagos
1946-02-01,18.013,Nairobi
1946-02-01,29.25,Bangkok
1946-02-01,-5.354,Toronto
1946-03-01,12.322,Rome
1946-03-01,7.689,Paris
1946-03-01,7.103,London
1946-03-01,4.199,Berlin
1946-03-01,10.748,Madrid
1946-03-01,-2.933,Moscow
1946-03-01,8.633,Istanbul
1946-03-01,20.385,Cairo
1946-03-01,25.025,Mumbai
1946-03-01,4.712,Beijing
1946-03-01,10.03,Tokyo
1946-03-01,6.45,New York
1946-03-01,3.479,Chicago
1946-03-01,14.597,Los Angeles
1946-03-01,21.547,Sydney
1946-03-01,20.869,Buenos Aires
1946-03-01,26.28,Lagos
1946-03-01,18.491,Nairobi
1946-03-01,26.976,Bangkok
1946-03-01,1.45,Toronto
1946-04-01,16.151,Rome
1946-04-01,10.696,Paris
1946-04-01,10.769,London
1946-04-01,9.109,Berlin
1946-04-01,16.556,Madrid
1946-04-01,4.472,Moscow
1946-04-01,14.438,Istanbul
1946-04-01,20.977,Cairo
1946-04-01,27.73,Mumbai
1946-04-01,11.264,Beijing
1946-04-01,15.953,Tokyo
1946-04-01,12.617,New York
1946-04-01,10.634,Chicago
1946-04-01,18.829,Los Angeles
1946-04-01,17.343,Sydney
1946-04-01,18.715,Buenos Aires
1946-04-01,26.578,Lagos
1946-04-01,20.568,Nairobi
1946-04-01,28.519,Bangkok
1946-04-01,9.821,Toronto
1946-05-01,20.282,Rome
1946-05-01,15.723,Paris
1946-05-01,14.189,London
1946-05-01,16.1,Berlin
1946-05-01,20.403,Madrid
1946-05-01,12.161,Moscow
1946-05-01,18.682,Istanbul
1946-05-01,25.387,Cairo
1946-05-01,29.174,Mumbai
1946-05-01,17.457,Beijing
1946-05-01,21.335,Tokyo
1946-05-01,20.309,New York
1946-05-01,17.857,Chicago
1946-05-01,19.316,Los Angeles
1946-05-01,15.253,Sydney
1946-05-01,14.103,Buenos Aires
1946-05-01,29.541,Lagos
1946-05-01,20.55,Nairobi
1946-05-01,30.876,Bangkok
1946-05-01,12.829,Toronto
1946-06-01,23.798,Rome
1946-06-01,18.847,Paris
1946-06-01,,London
1946-06-01,18.612,Berlin
1946-06-01,22.88,Madrid
1946-06-01,17.412,Moscow
1946-06-01,20.731,Istanbul
1946-06-01,27.108,Cairo
1946-06-01,29.667,Mumbai
1946-06-01,23.722,Beijing
1946-06-01,24.571,Tokyo
1946-06-01,24.989,New York
1946-06-01,23.041,Chicago
1946-06-01,20.144,Los Angeles
1946-06-01,10.862,Sydney
1946-06-01,10.417,Buenos Aires
1946-06-01,29.403,Lagos
1946-06-01,20.268,Nairobi
1946-06-01,31.195,Bangkok
1946-06-01,,Toronto
1946-07-01,24.876,Rome
1946-07-01,19.039,Paris
1946-07-01,18.442,London
1946-07-01,19.918,Berlin
1946-07-01,25.282,Madrid
1946-07-01,20.246,Moscow
1946-07-01,23.003,Istanbul
1946-07-01,30.295,Cairo
1946-07-01,30.148,Mumbai
1946-07-01,26.383,Beijing
1946-07-01,27.184,Tokyo
1946-07-01,25.514,New York
1946-07-01,24.457,Chicago
1946-07-01,22.655,Los Angeles
1946-07-01,9.989,Sydney
1946-07-01,,Buenos Aires
1946-07-01,30.125,Lagos
1946-07-01,22.104,Nairobi
1946-07-01,31.431,Bangkok
1946-07-01,24.18,Toronto
1946-08-01,23.91,Rome
1946-08-01,18.777,Paris
1946-08-01,17.877,London
1946-08-01,17.156,Berlin
1946-08-01,23.616,Madrid
1946-08-01,18.169,Moscow
1946-08-01,21.971,Istanbul
1946-08-01,28.287,Cairo
1946-08-01,28.594,Mumbai
1946-08-01,24.391,Beijing
1946-08-01,23.036,Tokyo
1946-08-01,23.036,New York
1946-08-01,22.576,Chicago
1946-08-01,22.733,Los Angeles
1946-08-01,11.962,Sydney
1946-08-01,10.316,Buenos Aires
1946-08-01,28.353,Lagos
1946-08-01,21.064,Nairobi
1946-08-01,30.607,Bangkok
1946-08-01,21.19,Toronto
1946-09-01,21.73,Rome
1946-09-01,16.13,Paris
1946-09-01,14.307,London
1946-09-01,14.686,Berlin
1946-09-01,19.478,Madrid
1946-09-01,10.024,Moscow
1946-09-01,18.236,Istanbul
1946-09-01,26.428,Cairo
1946-09-01,29.423,Mumbai
1946-09-01,,Beijing
1946-09-01,20.807,Tokyo
1946-09-01,20.175,New York
1946-09-01,16.748,Chicago
1946-09-01,20.716,Los Angeles
1946-09-01,13.252,Sydney
1946-09-01,14.09,Buenos Aires
1946-09-01,28.016,Lagos
1946-09-01,20.588,Nairobi
1946-09-01,29.976,Bangkok
1946-09-01,14.253,Toronto
1946-10-01,16.614,Rome
1946-10-01,12.002,Paris
1946-10-01,11.2,London
1946-10-01,8.235,Berlin
1946-10-01,16.37,Madrid
1946-10-01,3.66,Moscow
1946-10-01,14.525,Istanbul
1946-10-01,22.994,Cairo
1946-10-01,27.997,Mumbai
1946-10-01,13.053,Beijing
1946-10-01,15.865,Tokyo
1946-10-01,13.827,New York
1946-10-01,9.65,Chicago
1946-10-01,18.262,Los Angeles
1946-10-01,18.165,Sydney
1946-10-01,16.921,Buenos Aires
1946-10-01,27.155,Lagos
1946-10-01,18.061,Nairobi
1946-10-01,29.363,Bangkok
1946-10-01,8.598,Toronto
1946-11-01,11.59,Rome
1946-11-01,5.884,Paris
1946-11-01,7.313,London
1946-11-01,4.933,Berlin
1946-11-01,10.273,Madrid
1946-11-01,-2.609,Moscow
1946-11-01,9.236,Istanbul
1946-11-01,19.161,Cairo
1946-11-01,24.888,Mumbai
1946-11-01,5.777,Beijing
1946-11-01,8.831,Tokyo
1946-11-01,8.123,New York
1946-11-01,3.279,Chicago
1946-11-01,14.23,Los Angeles
1946-11-01,22.039,Sydney
1946-11-01,20.57,Buenos Aires
1946-11-01,25.79,Lagos
1946-11-01,16.707,Nairobi
1946-11-01,27.689,Bangkok
1946-11-01,0.327,Toronto
1946-12-01,9.251,Rome
1946-12-01,4.941,Paris
1946-12-01,4.827,London
1946-12-01,1.131,Berlin
1946-12-01,7.498,Madrid
1946-12-01,-9.302,Moscow
1946-12-01,7.378,Istanbul
1946-12-01,15.986,Cairo
1946-12-01,25.102,Mumbai
1946-12-01,,Beijing
1946-12-01,8.038,Tokyo
1946-12-01,3.668,New York
1946-12-01,-1.289,Chicago
1946-12-01,14.104,Los Angeles
1946-12-01,25.041,Sydney
1946-12-01,23.464,Buenos Aires
1946-12-01,25.451,Lagos
1946-12-01,15.863,Nairobi
1946-12-01,27.39,Bangkok
1946-12-01,-3.603,Toronto
1947-01-01,7.202,Rome
1947-01-01,2.108,Paris
1947-01-01,3.55,London
1947-01-01,-0.325,Berlin
1947-01-01,4.982,Madrid
1947-01-01,-10.63,Moscow
1947-01-01,5.817,Istanbul
1947-01-01,16.049,Cairo
1947-01-01,25.724,Mumbai
1947-01-01,-2.653,Beijing
1947-01-01,3.399,Tokyo
1947-01-01,0.873,New York
1947-01-01,-3.354,Chicago
1947-01-01,13.922,Los Angeles
1947-01-01,25.619,Sydney
1947-01-01,23.25,Buenos Aires
1947-01-01,25.222,Lagos
1947-01-01,16.809,Nairobi
1947-01-01,27.557,Bangkok
1947-01-01,-6.2,Toronto
1947-02-01,7.503,Rome
1947-02-01,4.79,Paris
1947-02-01,3.434,London
1947-02-01,1.85,Berlin
1947-02-01,6.827,Madrid
1947-02-01,-9.254,Moscow
1947-02-01,6.767,Istanbul
1947-02-01,16.824,Cairo
1947-02-01,,Mumbai
1947-02-01,0.612,Beijing
1947-02-01,4.707,Tokyo
1947-02-01,0.89,New York
1947-02-01,-1.739,Chicago
1947-02-01,14.215,Los Angeles
1947-02-01,24.209,Sydney
1947-02-01,24.115,Buenos Aires
1947-02-01,25.245,Lagos
1947-02-01,17.503,Nairobi
1947-02-01,25.452,Bangkok
1947-02-01,-3.864,Toronto
1947-03-01,11.698,Rome
1947-03-01,7.772,Paris
1947-03-01,7.248,London
1947-03-01,,Berlin
1947-03-01,10.031,Madrid
1947-03-01,-2.662,Moscow
1947-03-01,10.456,Istanbul
1947-03-01,18.829,Cairo
1947-03-01,27.743,Mumbai
1947-03-01,5.078,Beijing
1947-03-01,11.561,Tokyo
1947-03-01,6.948,New York
1947-03-01,3.885,Chicago
1947-03-01,14.853,Los Angeles
1947-03-01,21.586,Sydney
1947-03-01,20.199,Buenos Aires
1947-03-01,26.987,Lagos
1947-03-01,17.754,Nairobi
1947-03-01,27.596,Bangkok
1947-03-01,1.899,Toronto
1947-04-01,15.982,Rome
1947-04-01,11.945,Paris
1947-04-01,11.33,London
1947-04-01,10.408,Berlin
1947-04-01,16.034,Madrid
1947-04-01,3.906,Moscow
1947-04-01,13.567,Istanbul
1947-04-01,22.846,Cairo
1947-04-01,26.909,Mumbai
1947-04-01,13.392,Beijing
1947-04-01,16.106,Tokyo
1947-04-01,12.496,New York
1947-04-01,10.252,Chicago
1947-04-01,17.094,Los Angeles
1947-04-01,17.506,Sydney
1947-04-01,17.627,Buenos Aires
1947-04-01,26.079,Lagos
1947-04-01,18.576,Nairobi
1947-04-01,27.804,Bangkok
1947-04-01,8.872,Toronto
1947-05-01,,Rome
1947-05-01,15.272,Paris
1947-05-01,14.587,London
1947-05-01,14.82,Berlin
1947-05-01,19.795,Madrid
1947-05-01,12.15,Moscow
1947-05-01,17.253,Istanbul
1947-05-01,25.387,Cairo
1947-05-01,29.695,Mumbai
1947-05-01,19.285,Beijing
1947-05-01,20.961,Tokyo
1947-05-01,19.218,New York
1947-05-01,17.121,Chicago
1947-05-01,20.259,Los Angeles
1947-05-01,14.017,Sydney
1947-05-01,15.12,Buenos Aires
1947-05-01,29.174,Lagos
1947-05-01,20.387,Nairobi
1947-05-01,29.316,Bangkok
1947-05-01,16.246,Toronto
1947-06-01,23.261,Rome
1947-06-01,18.806,Paris
1947-06-01,18.164,London
1947-06-01,,Berlin
1947-06-01,23.719,Madrid
1947-06-01,18.286,Moscow
1947-06-01,22.1,Istanbul
1947-06-01,27.614,Cairo
1947-06-01,30.314,Mumbai
1947-06-01,24.012,Beijing
1947-06-01,24.977,Tokyo
1947-06-01,23.622,New York
1947-06-01,24.831,Chicago
1947-06-01,22.585,Los Angeles
1947-06-01,11.129,Sydney
1947-06-01,11.812,Buenos Aires
1947-06-01,30.485,Lagos
1947-06-01,21.529,Nairobi
1947-06-01,31.482,Bangkok
1947-06-01,21.39,Toronto
1947-07-01,23.757,Rome
1947-07-01,20.227,Paris
1947-07-01,18.401,London
1947-07-01,20.012,Berlin
1947-07-01,23.252,Madrid
1947-07-01,18.539,Moscow
1947-07-01,22.723,Istanbul
1947-07-01,29.71,Cairo
1947-07-01,29.307,Mumbai
1947-07-01,27.545,Beijing
1947-07-01,27.596,Tokyo
1947-07-01,25.386,New York
1947-07-01,24.853,Chicago
1947-07-01,22.984,Los Angeles
1947-07-01,12.122,Sydney
1947-07-01,10.717,Buenos Aires
1947-07-01,28.971,Lagos
1947-07-01,20.161,Nairobi
1947-07-01,31.032,Bangkok
1947-07-01,22.535,Toronto
1947-08-01,23.537,Rome
1947-08-01,18.126,Paris
1947-08-01,17.234,London
1947-08-01,18.701,Berlin
1947-08-01,23.296,Madrid
1947-08-01,16.917,Moscow
1947-08-01,20.602,Istanbul
1947-08-01,28.741,Cairo
1947-08-01,29.993,Mumbai
1947-08-01,23.25,Beijing
1947-08-01,25.45,Tokyo
1947-08-01,23.252,New York
1947-08-01,23.205,Chicago
1947-08-01,22.221,Los Angeles
1947-08-01,11.672,Sydney
1947-08-01,11.367,Buenos Aires
1947-08-01,29.943,Lagos
1947-08-01,20.582,Nairobi
1947-08-01,31.729,Bangkok
1947-08-01,21.147,Toronto
1947-09-01,,Rome
1947-09-01,15.727,Paris
1947-09-01,12.296,London
1947-09-01,13.815,Berlin
1947-09-01,20.629,Madrid
1947-09-01,11.829,Moscow
1947-09-01,17.586,Istanbul
1947-09-01,24.258,Cairo
1947-09-01,29.343,Mumbai
1947-09-01,19.101,Beijing
1947-09-01,22.194,Tokyo
1947-09-01,19.612,New York
1947-09-01,17.842,Chicago
1947-09-01,20.265,Los Angeles
1947-09-01,13.938,Sydney
1947-09-01,13.523,Buenos Aires
1947-09-01,27.735,Lagos
1947-09-01,19.696,Nairobi
1947-09-01,30.837,Bangkok
1947-09-01,14.773,Toronto
1947-10-01,15.67,Rome
1947-10-01,12.161,Paris
1947-10-01,,London
1947-10-01,9.088,Berlin
1947-10-01,15.402,Madrid
1947-10-01,4.99,Moscow
1947-10-01,13.908,Istanbul
1947-10-01,23.098,Cairo
1947-10-01,26.134,Mumbai
1947-10-01,12.766,Beijing
1947-10-01,16.103,Tokyo
1947-10-01,13.336,New York
1947-10-01,11.107,Chicago
1947-10-01,19.858,Los Angeles
1947-10-01,17.794,Sydney
1947-10-01,17.728,Buenos Aires
1947-10-01,26.609,Lagos
1947-10-01,19.768,Nairobi
1947-10-01,29.098,Bangkok
1947-10-01,8.211,Toronto
1947-11-01,12.357,Rome
1947-11-01,6.575,Paris
1947-11-01,5.965,London
1947-11-01,5.111,Berlin
1947-11-01,10.814,Madrid
1947-11-01,-3.152,Moscow
1947-11-01,10.459,Istanbul
1947-11-01,19.369,Cairo
1947-11-01,,Mumbai
1947-11-01,4.837,Beijing
1947-11-01,10.57,Tokyo
1947-11-01,7.351,New York
1947-11-01,1.892,Chicago
1947-11-01,16.31,Los Angeles
1947-11-01,22.692,Sydney
1947-11-01,21.577,Buenos Aires
1947-11-01,26.933,Lagos
1947-11-01,,Nairobi
1947-11-01,27.748,Bangkok
1947-11-01,1.695,Toronto
1947-12-01,9.084,Rome
1947-12-01,4.206,Paris
1947-12-01,5.267,London
1947-12-01,1.556,Berlin
1947-12-01,6.287,Madrid
1947-12-01,-7.246,Moscow
1947-12-01,7.794,Istanbul
1947-12-01,16.5,Cairo
1947-12-01,24.93,Mumbai
1947-12-01,,Beijing
1947-12-01,5.898,Tokyo
1947-12-01,3.775,New York
1947-12-01,-1.472,Chicago
1947-12-01,13.622,Los Angeles
1947-12-01,25.458,Sydney
1947-12-01,23.404,Buenos Aires
1947-12-01,23.643,Lagos
1947-12-01,16.55,Nairobi
1947-12-01,26.427,Bangkok
1947-12-01,-3.046,Toronto
1948-01-01,7.104,Rome
1948-01-01,4.46,Paris
1948-01-01,4.176,London
1948-01-01,-1.767,Berlin
1948-01-01,5.576,Madrid
1948-01-01,-10.372,Moscow
1948-01-01,6.783,Istanbul
1948-01-01,15.883,Cairo
1948-01-01,25.629,Mumbai
1948-01-01,-1.052,Beijing
1948-01-01,5.277,Tokyo
1948-01-01,1.089,New York
1948-01-01,-2.063,Chicago
1948-01-01,,Los Angeles
1948-01-01,25.411,Sydney
1948-01-01,25.574,Buenos Aires
1948-01-01,24.07,Lagos
1948-01-01,,Nairobi
1948-01-01,26.539,Bangkok
1948-01-01,-5.936,Toronto
1948-02-01,8.399,Rome
1948-02-01,4.867,Paris
1948-02-01,5.408,London
1948-02-01,1.978,Berlin
1948-02-01,5.95,Madrid
1948-02-01,-8.785,Moscow
1948-02-01,6.587,Istanbul
1948-02-01,16.957,Cairo
1948-02-01,25.707,Mumbai
1948-02-01,-0.178,Beijing
1948-02-01,6.761,Tokyo
1948-02-01,3.674,New York
1948-02-01,-1.533,Chicago
1948-02-01,15.474,Los Angeles
1948-02-01,24.675,Sydney
1948-02-01,24.168,Buenos Aires
1948-02-01,25.573,Lagos
1948-02-01,18.098,Nairobi
1948-02-01,27.061,Bangkok
1948-02-01,-3.997,Toronto
1948-03-01,11.951,Rome
1948-03-01,7.896,Paris
1948-03-01,6.87,London
1948-03-01,4.761,Berlin
1948-03-01,10.438,Madrid
1948-03-01,-2.192,Moscow
1948-03-01,10.748,Istanbul
1948-03-01,19.229,Cairo
1948-03-01,25.926,Mumbai
1948-03-01,5.237,Beijing
1948-03-01,11.264,Tokyo
1948-03-01,7.262,New York
1948-03-01,3.709,Chicago
1948-03-01,17.101,Los Angeles
1948-03-01,21.33,Sydney
1948-03-01,21.804,Buenos Aires
1948-03-01,26.752,Lagos
1948-03-01,16.352,Nairobi
1948-03-01,27.1,Bangkok
1948-03-01,1.991,Toronto
1948-04-01,15.4,Rome
1948-04-01,11.251,Paris
1948-04-01,11.247,London
1948-04-01,7.777,Berlin
1948-04-01,15.303,Madrid
1948-04-01,4.737,Moscow
1948-04-01,14.141,Istanbul
1948-04-01,22.398,Cairo
1948-04-01,28.118,Mumbai
1948-04-01,13.406,Beijing
1948-04-01,15.477,Tokyo
1948-04-01,13.468,New York
1948-04-01,12.001,Chicago
1948-04-01,17.944,Los Angeles
1948-04-01,18.597,Sydney
1948-04-01,18.837,Buenos Aires
1948-04-01,26.32,Lagos
1948-04-01,20.662,Nairobi
1948-04-01,28.919,Bangkok
1948-04-01,9.332,Toronto
1948-05-01,22.417,Rome
1948-05-01,15.101,Paris
1948-05-01,15.042,London
1948-05-01,14.72,Berlin
1948-05-01,20.631,Madrid
1948-05-01,,Moscow
1948-05-01,18.743,Istanbul
1948-05-01,27.215,Cairo
1948-05-01,28.814,Mumbai
1948-05-01,19.493,Beijing
1948-05-01,20.567,Tokyo
1948-05-01,19.222,New York
1948-05-01,18.963,Chicago
1948-05-01,19.923,Los Angeles
1948-05-01,14.315,Sydney
1948-05-01,15.016,Buenos Aires
1948-05-01,28.634,Lagos
1948-05-01,20.206,Nairobi
1948-05-01,29.938,Bangkok
1948-05-01,15.491,Toronto
1948-06-01,22.711,Rome
1948-06-01,18.923,Paris
1948-06-01,18.601,London
1948-06-01,17.799,Berlin
1948-06-01,22.327,Madrid
1948-06-01,17.174,Moscow
1948-06-01,21.108,Istanbul
1948-06-01,29.609,Cairo
1948-06-01,30.731,Mumbai
1948-06-01,25.134,Beijing
1948-06-01,26.099,Tokyo
1948-06-01,23.005,New York
1948-06-01,22.062,Chicago
1948-06-01,22.533,Los Angeles
1948-06-01,11.443,Sydney
1948-06-01,11.562,Buenos Aires
1948-06-01,30.994,Lagos
1948-06-01,21.246,Nairobi
1948-06-01,29.072,Bangkok
1948-06-01,19.333,Toronto
1948-07-01,,Rome
1948-07-01,20.249,Paris
1948-07-01,19.016,London
1948-07-01,17.656,Berlin
1948-07-01,25.901,Madrid
1948-07-01,19.44,Moscow
1948-07-01,22.351,Istanbul
1948-07-01,29.401,Cairo
1948-07-01,30.258,Mumbai
1948-07-01,27.061,Beijing
1948-07-01,26.096,Tokyo
1948-07-01,25.243,New York
1948-07-01,23.277,Chicago
1948-07-01,22.936,Los Angeles
1948-07-01,11.509,Sydney
1948-07-01,9.59,Buenos Aires
1948-07-01,29.618,Lagos
1948-07-01,20.948,Nairobi
1948-07-01,31.213,Bangkok
1948-07-01,22.83,Toronto
1948-08-01,22.345,Rome
1948-08-01,18.764,Paris
1948-08-01,17.709,London
1948-08-01,17.787,Berlin
1948-08-01,22.875,Madrid
1948-08-01,18.162,Moscow
1948-08-01,22.648,Istanbul
1948-08-01,27.383,Cairo
1948-08-01,30.807,Mumbai
1948-08-01,24.736,Beijing
1948-08-01,25.379,Tokyo
1948-08-01,22.447,New York
1948-08-01,22.905,Chicago
1948-08-01,22.219,Los Angeles
1948-08-01,11.364,Sydney
1948-08-01,,Buenos Aires
1948-08-01,29.181,Lagos
1948-08-01,19.952,Nairobi
1948-08-01,,Bangkok
1948-08-01,21.383,Toronto
1948-09-01,21.162,Rome
1948-09-01,15.294,Paris
1948-09-01,14.765,London
1948-09-01,14.198,Berlin
1948-09-01,19.927,Madrid
1948-09-01,12.471,Moscow
1948-09-01,18.704,Istanbul
1948-09-01,25.958,Cairo
1948-09-01,29.125,Mumbai
1948-09-01,20.7,Beijing
1948-09-01,21.693,Tokyo
1948-09-01,18.836,New York
1948-09-01,17.102,Chicago
1948-09-01,20.542,Los Angeles
1948-09-01,14.856,Sydney
1948-09-01,15.395,Buenos Aires
1948-09-01,28.686,Lagos
1948-09-01,20.522,Nairobi
1948-09-01,30.244,Bangkok
1948-09-01,15.311,Toronto
1948-10-01,15.344,Rome
1948-10-01,12.313,Paris
1948-10-01,10.607,London
1948-10-01,9.379,Berlin
1948-10-01,15.721,Madrid
1948-10-01,3.713,Moscow
1948-10-01,15.162,Istanbul
1948-10-01,23.054,Cairo
1948-10-01,27.855,Mumbai
1948-10-01,12.261,Beijing
1948-10-01,15.438,Tokyo
1948-10-01,13.203,New York
1948-10-01,,Chicago
1948-10-01,17.609,Los Angeles
1948-10-01,16.741,Sydney
1948-10-01,18.249,Buenos Aires
1948-10-01,28.122,Lagos
1948-10-01,18.479,Nairobi
1948-10-01,28.362,Bangkok
1948-10-01,10.206,Toronto
1948-11-01,11.264,Rome
1948-11-01,9.781,Paris
1948-11-01,6.754,London
1948-11-01,3.463,Berlin
1948-11-01,11.274,Madrid
1948-11-01,-3.087,Moscow
1948-11-01,9.044,Istanbul
1948-11-01,19.16,Cairo
1948-11-01,26.125,Mumbai
1948-11-01,5.716,Beijing
1948-11-01,,Tokyo
1948-11-01,7.748,New York
1948-11-01,3.656,Chicago
1948-11-01,14.001,Los Angeles
1948-11-01,22.723,Sydney
1948-11-01,21.033,Buenos Aires
1948-11-01,26.746,Lagos
1948-11-01,17.917,Nairobi
1948-11-01,27.208,Bangkok
1948-11-01,1.339,Toronto
1948-12-01,8.92,Rome
1948-12-01,6.273,Paris
1948-12-01,3.636,London
1948-12-01,1.872,Berlin
1948-12-01,6.641,Madrid
1948-12-01,-8.772,Moscow
1948-12-01,5.527,Istanbul
1948-12-01,16.256,Cairo
1948-12-01,24.955,Mumbai
1948-12-01,1.121,Beijing
1948-12-01,6.134,Tokyo
1948-12-01,2.709,New York
1948-12-01,-1.884,Chicago
1948-12-01,12.043,Los Angeles
1948-12-01,25.674,Sydney
1948-12-01,23.778,Buenos Aires
1948-12-01,24.853,Lagos
1948-12-01,17.697,Nairobi
1948-12-01,26.42,Bangkok
1948-12-01,-5.174,Toronto
1949-01-01,8.563,Rome
1949-01-01,3.689,Paris
1949-01-01,4.439,London
1949-01-01,-0.355,Berlin
1949-01-01,5.985,Madrid
1949-01-01,-9.311,Moscow
1949-01-01,6.492,Istanbul
1949-01-01,15.512,Cairo
1949-01-01,24.034,Mumbai
1949-01-01,-1.084,Beijing
1949-01-01,4.478,Tokyo
1949-01-01,,New York
1949-01-01,-3.556,Chicago
1949-01-01,12.476,Los Angeles
1949-01-01,26.111,Sydney
1949-01-01,23.051,Buenos Aires
1949-01-01,25.19,Lagos
1949-01-01,17.124,Nairobi
1949-01-01,26.911,Bangkok
1949-01-01,-6.403,Toronto
1949-02-01,7.775,Rome
1949-02-01,5.604,Paris
1949-02-01,6.173,London
1949-02-01,2.898,Berlin
1949-02-01,5.663,Madrid
1949-02-01,-8.01,Moscow
1949-02-01,5.892,Istanbul
1949-02-01,16.376,Cairo
1949-02-01,23.996,Mumbai
1949-02-01,-0.485,Beijing
1949-02-01,5.073,Tokyo
1949-02-01,2.763,New York
1949-02-01,-1.364,Chicago
1949-02-01,13.036,Los Angeles
1949-02-01,25.795,Sydney
1949-02-01,24.446,Buenos Aires
1949-02-01,26.026,Lagos
1949-02-01,17.287,Nairobi
1949-02-01,26.093,Bangkok
1949-02-01,-3.223,Toronto
1949-03-01,10.164,Rome
1949-03-01,6.666,Paris
1949-03-01,6.868,London
1949-03-01,5.044,Berlin
1949-03-01,8.705,Madrid
1949-03-01,-3.214,Moscow
1949-03-01,10.396,Istanbul
1949-03-01,18.509,Cairo
1949-03-01,26.395,Mumbai
1949-03-01,5.728,Beijing
1949-03-01,9.414,Tokyo
1949-03-01,8.429,New York
1949-03-01,2.774,Chicago
1949-03-01,16.491,Los Angeles
1949-03-01,21.49,Sydney
1949-03-01,20.019,Buenos Aires
1949-03-01,26.505,Lagos
1949-03-01,17.883,Nairobi
1949-03-01,27.403,Bangkok
1949-03-01,1.67,Toronto
1949-04-01,,Rome
1949-04-01,11.447,Paris
1949-04-01,9.623,London
1949-04-01,8.648,Berlin
1949-04-01,15.029,Madrid
1949-04-01,5.728,Moscow
1949-04-01,14.368,Istanbul
1949-04-01,21.051,Cairo
1949-04-01,29.27,Mumbai
1949-04-01,13.793,Beijing
1949-04-01,16.216,Tokyo
1949-04-01,13.363,New York
1949-04-01,11.744,Chicago
1949-04-01,18.577,Los Angeles
1949-04-01,,Sydney
1949-04-01,18.666,Buenos Aires
1949-04-01,27.962,Lagos
1949-04-01,18.2,Nairobi
1949-04-01,28.982,Bangkok
1949-04-01,7.991,Toronto
1949-05-01,,Rome
1949-05-01,16.738,Paris
1949-05-01,16.466,London
1949-05-01,15.258,Berlin
1949-05-01,20.199,Madrid
1949-05-01,10.645,Moscow
1949-05-01,17.97,Istanbul
1949-05-01,26.212,Cairo
1949-05-01,28.629,Mumbai
1949-05-01,19.826,Beijing
1949-05-01,21.062,Tokyo
1949-05-01,18.478,New York
1949-05-01,18.019,Chicago
1949-05-01,19.73,Los Angeles
1949-05-01,14.502,Sydney
1949-05-01,14.077,Buenos Aires
1949-05-01,29.63,Lagos
1949-05-01,21.024,Nairobi
1949-05-01,31.275,Bangkok
1949-05-01,15.903,Toronto
1949-06-01,23.854,Rome
1949-06-01,19.457,Paris
1949-06-01,,London
1949-06-01,18.446,Berlin
1949-06-01,22.661,Madrid
1949-06-01,17.843,Moscow
1949-06-01,21.76,Istanbul
1949-06-01,28.494,Cairo
1949-06-01,29.137,Mumbai
1949-06-01,24.809,Beijing
1949-06-01,23.004,Tokyo
1949-06-01,24.947,New York
1949-06-01,23.123,Chicago
1949-06-01,21.686,Los Angeles
1949-06-01,,Sydney
1949-06-01,11.247,Buenos Aires
1949-06-01,28.458,Lagos
1949-06-01,19.347,Nairobi
1949-06-01,30.886,Bangkok
1949-06-01,22.03,Toronto
1949-07-01,,Rome
1949-07-01,21.05,Paris
1949-07-01,20.589,London
1949-07-01,20.305,Berlin
1949-07-01,24.284,Madrid
1949-07-01,19.972,Moscow
1949-07-01,22.79,Istanbul
1949-07-01,30.097,Cairo
1949-07-01,30.632,Mumbai
1949-07-01,27.928,Beijing
1949-07-01,27.734,Tokyo
1949-07-01,24.012,New York
1949-07-01,25.102,Chicago
1949-07-01,23.766,Los Angeles
1949-07-01,10.121,Sydney
1949-07-01,11.231,Buenos Aires
1949-07-01,29.124,Lagos
1949-07-01,20.626,Nairobi
1949-07-01,31.132,Bangkok
1949-07-01,23.225,Toronto
1949-08-01,22.981,Rome
1949-08-01,18.516,Paris
1949-08-01,17.078,London
1949-08-01,,Berlin
1949-08-01,22.876,Madrid
